:START_ID,:END_ID,relation,:TYPE
10042,20711,hasCLass,hasClass
10042,20712,hasCLass,hasClass
10042,20713,hasCLass,hasClass
10042,20714,hasCLass,hasClass
10042,20715,hasCLass,hasClass
10042,20716,hasCLass,hasClass
10042,20717,hasCLass,hasClass
10042,20718,hasCLass,hasClass
10042,20719,hasCLass,hasClass
10042,20720,hasCLass,hasClass
10042,20721,hasCLass,hasClass
10042,20722,hasCLass,hasClass
10042,20723,hasCLass,hasClass
10042,20724,hasCLass,hasClass
10042,20725,hasCLass,hasClass
10042,20726,hasCLass,hasClass
10042,20727,hasCLass,hasClass
10042,20728,hasCLass,hasClass
10042,20729,hasCLass,hasClass
10042,20730,hasCLass,hasClass
10043,20731,hasCLass,hasClass
10043,20732,hasCLass,hasClass
10043,20733,hasCLass,hasClass
10043,20734,hasCLass,hasClass
10043,20735,hasCLass,hasClass
10043,20736,hasCLass,hasClass
10043,20737,hasCLass,hasClass
10043,20738,hasCLass,hasClass
10043,20739,hasCLass,hasClass
10043,20740,hasCLass,hasClass
10043,20741,hasCLass,hasClass
10043,20742,hasCLass,hasClass
10043,20743,hasCLass,hasClass
10043,20744,hasCLass,hasClass
10043,20745,hasCLass,hasClass
10043,20746,hasCLass,hasClass
10043,20747,hasCLass,hasClass
10043,20748,hasCLass,hasClass
10043,20749,hasCLass,hasClass
10043,20750,hasCLass,hasClass
10043,20751,hasCLass,hasClass
10043,20752,hasCLass,hasClass
10044,20753,hasCLass,hasClass
10044,20754,hasCLass,hasClass
10044,20755,hasCLass,hasClass
10044,20756,hasCLass,hasClass
10044,20757,hasCLass,hasClass
10044,20758,hasCLass,hasClass
10044,20759,hasCLass,hasClass
10045,20760,hasCLass,hasClass
10045,20761,hasCLass,hasClass
10045,20762,hasCLass,hasClass
10045,20763,hasCLass,hasClass
10045,20764,hasCLass,hasClass
10045,20765,hasCLass,hasClass
10045,20766,hasCLass,hasClass
10045,20767,hasCLass,hasClass
10045,20768,hasCLass,hasClass
10045,20769,hasCLass,hasClass
10045,20770,hasCLass,hasClass
10045,20771,hasCLass,hasClass
10045,20772,hasCLass,hasClass
10045,20773,hasCLass,hasClass
10045,20774,hasCLass,hasClass
10045,20775,hasCLass,hasClass
10045,20776,hasCLass,hasClass
10045,20777,hasCLass,hasClass
10045,20778,hasCLass,hasClass
10045,20779,hasCLass,hasClass
10045,20780,hasCLass,hasClass
10045,20781,hasCLass,hasClass
10045,20782,hasCLass,hasClass
10045,20783,hasCLass,hasClass
10045,20784,hasCLass,hasClass
10045,20785,hasCLass,hasClass
10046,20786,hasCLass,hasClass
10046,20787,hasCLass,hasClass
10046,20788,hasCLass,hasClass
10046,20789,hasCLass,hasClass
10046,20790,hasCLass,hasClass
10046,20791,hasCLass,hasClass
10047,20792,hasCLass,hasClass
10047,20793,hasCLass,hasClass
10047,20794,hasCLass,hasClass
10047,20795,hasCLass,hasClass
10047,20796,hasCLass,hasClass
10047,20797,hasCLass,hasClass
10047,20798,hasCLass,hasClass
10047,20799,hasCLass,hasClass
